sentence_id;sentence;dataset
8160;Brazil beats Haiti as nations play for peace PORT-AU-PRINCE, HAITI - Brazil routed a weak Haitian team 6-0 Wednesday in an exhibition game aimed at promoting peace in the Caribbean country.;agnews
8161;British Airways Hikes Ticket Prices on Oil British Airways announced Friday that it was increasing its fuel surcharge on both short-haul and long-haul flight tickets because of rising oil prices.;agnews
8162;EU braces for revolution if Turkey joins club Admitting mainly Muslim Turkey into the European Union would mark nothing short of a cultural, economic and political revolution for Europe, analysts say.;agnews
8163;CA accused plead not guilty Two former Computer Associates executives pleaded not guilty last week to charges involving a multi-billion dollar accounting scandal.;agnews
8164;Barred From the Apple Store To nurture a community vibe at its retail stores, Apple Computer encourages customers to hang out and play around with the equipment.;agnews
8165;Mauresmo underlines new status Mauresmo, 25, took time to find her rhythm against her Swiss opponent but, when her trademark backhand finally clicked, she dominated to take a place in the last eight.;agnews
8166;Greece Soul Searches, Phelps Nears Record ATHENS (Reuters) - Greece, an ancient nation, searched its soul over a new doping scandal on Saturday while Michael Phelps, a fresh-faced American teenager, prepared to enter the Olympic record books without having to swim a stroke.;agnews
8167;Cellphones could cause hearing loss Siemens issued a warning yesterday that some of its cellphones may emit a loud noise, possibly causing hearing loss for the phone user.;agnews
8168;Iraqi Leaders Meet in Peace Effort BAGHDAD, Iraq - The U.S. military and Iraqi Shiite and tribal leaders held talks Sunday aimed at reducing tensions in the Baghdad's Sadr City slum, where 10 people died in fighting a day earlier between Shiite militiamen and U.S...;agnews
8169;Microsoft to help users prep for patching NOVEMBER 04, 2004 (IDG NEWS SERVICE) - Microsoft Corp. will give customers advance notice of its monthly security updates in an effort to help them prepare to install related software patches, the company announced today.;agnews
8170;U.S. boosts homeland security budget in 2005 President Bush signs the 2005 budget for funding the Department of Homeland Security, allocating some \$40.7 billion to that agency, an increase of 6.6 percent over 2004.;agnews
8171;Virgin Mobile Reports Revenue Growth Virgin Mobile Holdings PLC reported an 18 percent surge in revenue but lower net profits for the half year Thursday as the costs of its listing on the London Stock Exchange this summer hurt the bottom line.;agnews
8172;Netflix Sees Green Netflix spins the color wheel for a spell and it's a much brighter color than red.;agnews
8173;Britain Charges 8 in Terror Plot Tied to U.S. Alert LONDON (Reuters) - Britain charged eight terrorism suspects Tuesday and said one had plans which could be used in terror attacks on U.S. financial targets in New York, New Jersey and Washington.;agnews
8174;Average techie starting salaries to remain stable IT professionals can expect a moderate increase in starting salary, a staffing firm says.;agnews
8175;Tentative Accord Reached in Najaf to Halt Fighting Thousands of Shiites marched in celebration of an accord reached to end fighting between U.S. forces and a rebel cleric's militia.;agnews
8176;Thatcher to face questions over Equatorial Guinea coup Mark Thatcher is likely to face questions in a South African court over allegations he funded an aborted military coup in Equatorial Guinea.;agnews
8177;Eritreans in plane hijack drama \Hijackers force a plane carrying at least 70 Eritreans to land in the Sudanese capital, the UN says.;agnews
8178;Somber setting for Needham's victory over Wellesley Senior Chris Sheehan ran for three touchdowns and a career-high 114 yards as Needham scored 13 straight points to take a 28-21 victory against Wellesley in the state's oldest Thanksgiving Day rivalry.;agnews
8179;Timberwolves Griffin suspended by NBA for three games (AFP) AFP - Embattled Minnesota Timberwolves player Eddie Griffin was suspended for the first three games of the 2004-05 season, the National Basketball Association announced.;agnews
8180;Nokia, Vodafone to Drive Mobile Java Wireless players Nokia (Quote, Chart) and Vodafone (Quote, Chart) are teaming up to write the next chapter (of code) in the mobile Java story.;agnews
8181;TENNIS NOTEBOOK US team hopes to be more than clay pigeon in Spain The last time the United States entered a Davis Cup tie as a bigger underdog than it is this week was, come to think of it, the last time the Yanks were made to go to Spain.;agnews
8182;Oil wealth 'can cause corruption' Oil wealth can often lead to corruption, according to the latest survey by anti-corruption campaign group Transparency International.;agnews
8183;Al Jazeera Airs Videotape Said to Be of Osama bin Laden Osama bin Laden said for the first time that he ordered the attacks of Sept. 11, 2001, according to a tape made public today.;agnews
8184;Cyber-Security Office Calls for More Clout The office in charge of cyber-security in the Department of Homeland Security is planning to continue moving ahead on the agenda the agency has already set.;agnews
8185;Crew Edges Wizards Kyle Martino's goal two minutes into injury time gives Columbus a narrow 2-1 victory over Kansas City on Wednesday night.;agnews
8186;General Mills Profit Down 19 Percent LOS ANGELES (Reuters) - General Mills Inc. on Tuesday reported a steeper-than-expected drop in quarterly net income due to higher food ingredient costs and stepped-up spending on promotions.;agnews
8187;Sigh of relief It was fitting that Grete Waitz, nine-time New York City marathon champion, rang the opening bell at the New York Stock Exchange seconds before 9:30 am yesterday.;agnews
8188;Americans falter, while Ward faces an uphill climb Andre Ward was in the hallway waiting to fight when he got his first glimpse of the fighter standing between him and an Olympic medal.;agnews
8189;Attack Halts Oil Exports From South Iraq Oil exports from southern Iraq have come to a complete halt because of attacks on pipelines and are not likely to resume for at least a week, a senior Iraqi oil official said Monday.;agnews
8190;U.S. Consumer Sentiment in Surprise Fall (Reuters) Reuters - U.S. consumer sentiment fell more\sharply in early October than analysts had expected, according\to a survey released on Friday.;agnews
8191;Executives Say MCI Is Looking for Buyers MCI, the troubled telecommunications company, has quietly begun shopping itself to potential buyers, executives involved in the sale process said.;agnews
8192;Russian Leader Promises Open Inquiry Into Terror Attack In an unusual retreat, Vladimir V. Putin today promised an open inquiry into the slaughter of hostages at a school.;agnews
8193;File-swapping case finds friends in court A broad list of copyright owners, artists, law professors and state attorneys general on Monday asked the US Supreme Court to hear a controversial case on the legality of file-swapping software.;agnews
8194;Mortar Barrage Kills 1 in Central Baghdad A mortar barrage hammered the heavily fortified Green Zone and elsewhere in central Baghdad on Thursday, killing at least one person and underscoring the vulnerability;agnews
8195;HP buys British services company Synstar Hewlett-Packard completes its \$293 million bid for the company, in a move to better compete against IBM.;agnews
8196;Terror attack foiled in Moscow: security agency MOSCOW : Russian law enforcement agencies have foiled a terror attack in Moscow, the FSB security agency said Saturday, two weeks after a series of attacks killed more than 400 people within days in the country.;agnews
8197;Siemens acquires Chantry for larger WLAN play Siemens AG has acquired Chantry Networks, a step that will extend its enterprise offerings and Voice over Internet Protocol into the wireless local area network space.;agnews
8198;GM, DaimlerChrysler to develop hybrid engines General Motors Corp. and DaimlerChrysler AG are teaming up to develop fuel-saving hybrid engines in hopes of cashing in on an expanding market already dominated by hybrid leaders Toyota Motor Corp. and Honda Motor Co.;agnews
8199;Google goes public, shares surge nearly 20 percent on first day In the most highly anticipated Wall Street debut since the heady days of the dot-com boom, shares of Google surged nearly 20 percent on their first day of public trading Thursday as the quirky Internet company completed its much-hyped initial stock ...;agnews
8200;ARM's new chip aims beyond cell phones Chip designer announces new processor for wider digital-device market, moving it beyond portable-device niche.;agnews
8201;Angels 11, White Sox 0 Bartolo Colon pitched seven sharp innings, Garret Anderson drove in three runs and the Anaheim Angels beat the Chicago White Sox 11-0 Sunday.;agnews
